iter	RMSE
1513	0.2310870058
1514	0.2310552981
1515	0.2309691311
1516	0.230912082
1517	0.2308211292
1518	0.2307504512
1519	0.2306970289
1520	0.2306219312
1521	0.2305518876
1522	0.2304247875
1523	0.2303650628
1524	0.230301746
1525	0.2302370273
1526	0.2301910409
1527	0.2301369807
1528	0.2300766942
1529	0.23002453
1530	0.2300122646
1531	0.2299581292
1532	0.2298454278
1533	0.2297884003
1534	0.2297562844
1535	0.2296936572
1536	0.2295497496
1537	0.229439422
1538	0.2293597016
1539	0.2293077929
1540	0.2292606596
1541	0.229151621
1542	0.2290880535
1543	0.229028479
1544	0.2289544245
1545	0.2288763349
1546	0.2287911939
1547	0.2287395608
1548	0.22866517
1549	0.2285783353
1550	0.2285390077
1551	0.2284243592
1552	0.2283848509
1553	0.2283089848
1554	0.2282414933
1555	0.2281871348
1556	0.2281223902
1557	0.2280686562
1558	0.2279702062
1559	0.2279055538
1560	0.2277465538
1561	0.2276939997
1562	0.2276493122
1563	0.2275336674
1564	0.227499746
1565	0.2274618693
1566	0.2273740834
1567	0.2273124835
1568	0.2272373975
1569	0.2271123129
1570	0.227019969
1571	0.2269876481
1572	0.2269159781
1573	0.2267885903
1574	0.2267268935
1575	0.2266220573
1576	0.2265287352
1577	0.2264502905
1578	0.2263871842
1579	0.226346401
1580	0.2262976117
1581	0.2262445615
1582	0.2262090816
1583	0.2261167907
1584	0.2259715249
1585	0.2258935168
1586	0.2258182932
1587	0.2257636217
1588	0.2257019171
1589	0.2256589355
1590	0.225572628
1591	0.2255347874
1592	0.2254627523
1593	0.225395576
1594	0.2253513159
1595	0.2252848658
1596	0.2252467517
1597	0.2251405556
1598	0.2250843277
1599	0.2249773463
1600	0.2248945549
1601	0.2248414003
1602	0.2247896809
1603	0.2246101803
1604	0.2245525675
1605	0.2245046108
1606	0.2244445696
1607	0.224403269
1608	0.2243229677
1609	0.2242810936
1610	0.2242641703
1611	0.2242433284
1612	0.2241973741
1613	0.2241191389
1614	0.2240563571
1615	0.2239767391
1616	0.2239401528
1617	0.2238943384
1618	0.2237516177
1619	0.2236727205
1620	0.2236318658
1621	0.2235005355
1622	0.2234918832
1623	0.2234055913
1624	0.223321306
1625	0.223279464
1626	0.2231987453
1627	0.223156988
1628	0.2231224297
1629	0.2230593153
1630	0.2229637536
1631	0.2228774612
1632	0.2228051075
1633	0.2227124873
1634	0.2226655519
1635	0.2225930872
1636	0.2225579497
1637	0.2224828022
1638	0.2224246892
1639	0.2223450453
1640	0.2223077819
1641	0.2222859753
1642	0.222205875
1643	0.222155041
1644	0.2221172029
1645	0.2220665227
1646	0.222010221
1647	0.2219170683
1648	0.2218684701
1649	0.2217951356
1650	0.221745886
1651	0.2216607131
1652	0.2215918205
1653	0.2215645925
1654	0.221524731
1655	0.2214477592
1656	0.2213961908
1657	0.2213089151
1658	0.2212802347
1659	0.2212484027
1660	0.2211840551
1661	0.2211296675
1662	0.2211023371
1663	0.2210608141
1664	0.22101166
1665	0.22095709
1666	0.2208459428
1667	0.2208151192
1668	0.2207314937
1669	0.2206793029
1670	0.2205912075
1671	0.2205561244
1672	0.2204762444
1673	0.2203530347
1674	0.2202815952
1675	0.2202470921
1676	0.2202046788
1677	0.2201376091
1678	0.2200803382
1679	0.2200551083
1680	0.2200385179
1681	0.2200050287
1682	0.219942781
1683	0.2198889635
1684	0.2198126762
1685	0.2196963266
1686	0.2196451087
1687	0.2195263402
1688	0.2194258998
1689	0.2193480369
1690	0.2192822299
1691	0.2192109405
1692	0.2191642815
1693	0.2191071106
1694	0.2190401266
1695	0.2189564924
1696	0.218885176
1697	0.2188110003
1698	0.2187505661
1699	0.2187227498
1700	0.2186583935
1701	0.2186093368
1702	0.2185528241
1703	0.2184876817
1704	0.2184421588
1705	0.218410381
1706	0.2183673458
1707	0.2183063595
1708	0.2182419655
1709	0.2182126525
1710	0.2181776671
1711	0.2181120346
1712	0.2180428077
1713	0.218011129
1714	0.2179034588
1715	0.2178349003
1716	0.2176899859
1717	0.2176324443
1718	0.2175514225
1719	0.2174784017
1720	0.2173849088
1721	0.2172901353
1722	0.2171886741
1723	0.2171182437
1724	0.2170355961
1725	0.2169293702
1726	0.2168701032
1727	0.2167500695
1728	0.2167092164
1729	0.2166496923
1730	0.2166117707
1731	0.2165568947
1732	0.2165021859
1733	0.2164532716
1734	0.2164015247
1735	0.2163248342
1736	0.2162765872
1737	0.2162192143
1738	0.2161480333
1739	0.2160886116
1740	0.216029433
1741	0.2159626761
1742	0.2159213073
1743	0.2158652044
1744	0.2157989346
1745	0.2157034285
1746	0.2155799799
1747	0.2155361509
1748	0.2154999186
1749	0.2154291157
1750	0.2153872631
1751	0.2152841105
1752	0.215253604
1753	0.2151673729
1754	0.2150678554
1755	0.2149861571
1756	0.2149397434
1757	0.2148890165
1758	0.2148441703
1759	0.2147804462
1760	0.2147205547
1761	0.2146901861
1762	0.2146235103
1763	0.214581063
1764	0.2145010428
1765	0.2144574137
1766	0.2143956921
1767	0.214335452
1768	0.2142464011
1769	0.2141756414
1770	0.2141048097
1771	0.2140472241
1772	0.2139624841
1773	0.2138940261
1774	0.213850291
1775	0.2137683813
1776	0.2137411855
1777	0.2136700085
1778	0.2135981101
1779	0.2135399829
1780	0.213511689
1781	0.2134451143
1782	0.2133772995
1783	0.2133388822
1784	0.2133146191
1785	0.2131297557
1786	0.2130777614
1787	0.2130348636
1788	0.212990821
1789	0.2129382955
1790	0.2128750442
1791	0.2127585182
1792	0.2126796012
1793	0.2126447179
1794	0.2125708518
1795	0.2125306426
1796	0.2124695272
1797	0.2124227858
1798	0.2123577249
1799	0.2122453777
1800	0.212194256
1801	0.2121328029
1802	0.2120246591
1803	0.2119774788
1804	0.2119077503
1805	0.2118011118
1806	0.2117324468
1807	0.2117135168
1808	0.2116768954
1809	0.2116361367
1810	0.2115455999
1811	0.2114602691
1812	0.2114044705
1813	0.2113511385
1814	0.2112863526
1815	0.2111874898
1816	0.2110698024
1817	0.2110333745
1818	0.2109704423
1819	0.2109517345
1820	0.2108895901
1821	0.2108166982
1822	0.2107598623
1823	0.2107186298
1824	0.2106762274
1825	0.2106370806
1826	0.2105959292
1827	0.2105477704
1828	0.2104967069
1829	0.2104435254
1830	0.210412386
1831	0.2103073949
1832	0.2102000215
1833	0.2100927648
1834	0.2100638332
1835	0.2100155482
1836	0.2099805768
1837	0.2099388108
1838	0.2098992268
1839	0.2098426594
1840	0.2097616515
1841	0.2097305215
1842	0.2096373591
1843	0.2095895985
1844	0.2094855991
1845	0.2094104278
1846	0.2093783536
1847	0.2093378779
1848	0.2093077597
1849	0.2092578101
1850	0.2092316243
1851	0.209152284
1852	0.2091202689
1853	0.2090675367
1854	0.2090229634
1855	0.208972718
1856	0.208923738
1857	0.2088383557
1858	0.2087904149
1859	0.2087115325
1860	0.2086362729
1861	0.2085712541
1862	0.2085498725
1863	0.2085067189
1864	0.208472119
1865	0.2084176818
1866	0.2083761076
1867	0.2083350406
1868	0.2082986792
1869	0.2082687903
1870	0.2081859938
1871	0.2081255426
1872	0.20810228
1873	0.2080586775
1874	0.2079826846
1875	0.2078241919
1876	0.2077627936
1877	0.2077044938
1878	0.2075417235
1879	0.2074622837
1880	0.2073607178
1881	0.207304807
1882	0.2072680749
1883	0.2071907438
1884	0.2071423035
1885	0.2071007681
1886	0.2070379279
1887	0.2070065181
1888	0.2069573632
1889	0.2068795903
1890	0.2068214067
1891	0.2067463506
1892	0.2066981424
1893	0.2066494961
1894	0.2065622985
1895	0.2064738544
1896	0.2064172419
1897	0.2063697078
1898	0.2063419198
1899	0.2063154665
1900	0.2062681982
1901	0.2061938035
1902	0.206164203
1903	0.206092299
1904	0.206034197
1905	0.2059837306
1906	0.2059233123
1907	0.205856536
1908	0.205810238
1909	0.2057626161
1910	0.2057304589
1911	0.2056561628
1912	0.205598673
1913	0.2055599329
1914	0.2055090815
1915	0.2054498136
1916	0.2054182408
1917	0.2053558102
1918	0.2052966607
1919	0.2052356916
1920	0.2051542249
1921	0.2051332388
1922	0.2050866599
1923	0.2050239402
1924	0.2049908795
1925	0.2049501239
1926	0.2048146256
1927	0.20479445
1928	0.2047463814
1929	0.2046730594
1930	0.2045468048
1931	0.2044983916
1932	0.2044593853
1933	0.2044049921
1934	0.204361438
1935	0.2042913066
1936	0.2042488793
1937	0.2042011594
1938	0.2041531844
1939	0.2041180661
1940	0.2040677575
1941	0.2040274308
1942	0.2039888789
1943	0.2039179023
1944	0.2038684474
1945	0.2038045115
1946	0.2037172424
1947	0.2036922955
1948	0.2036396743
1949	0.2035932991
1950	0.2035671546
1951	0.2035182642
1952	0.2034442641
1953	0.2033685956
1954	0.2033020621
1955	0.2032789988
1956	0.2032424419
1957	0.2031983871
1958	0.203105045
1959	0.203073153
1960	0.2029832104
1961	0.2029196919
1962	0.2028593352
1963	0.202805856
1964	0.2027724918
1965	0.202700471
1966	0.2026328313
1967	0.2025932365
1968	0.202543059
1969	0.2025058296
1970	0.2024589704
1971	0.2024264873
1972	0.2023671112
1973	0.202316947
1974	0.2022951647
1975	0.2022438891
1976	0.2022139585
1977	0.2022076456
1978	0.202149744
1979	0.2021170259
1980	0.2020794857
1981	0.2019416674
1982	0.2018115369
1983	0.2017723633
1984	0.2017294067
1985	0.2016796698
1986	0.2016212692
1987	0.201567365
1988	0.2015205462
1989	0.2014592165
1990	0.2014109435
1991	0.20134412
1992	0.2012983379
1993	0.2012502463
1994	0.2012060127
1995	0.2011851188
1996	0.2011595849
1997	0.2011117547
1998	0.2010891997
1999	0.201053573
